Driver,Age,AnnualSalary
3115,48,46346.48
3116,39,44752.71
3117,39,44887.77
3118,28,43873.97
3119,41,43557.1
3120,25,43447.38
3121,30,49512.64
3122,40,46694.34
3123,36,45365.66
3124,29,48397.38
3125,38,45587.64
3126,34,42468.06
3127,45,44342.65
3128,43,43240.37
3129,54,43419.94
3130,30,45731.88
3131,38,48014.14
3132,38,47347.05
3133,37,47432.8
3134,40,43700.12
3135,56,47008.52
3136,44,48305.72
3137,30,46822.7
3138,32,49462.89
3139,55,43374.69
3140,53,43839.07
3141,52,47498.33
3142,51,48879.75
3143,27,42267.57
3144,27,40020.88
3145,30,41035.4
3146,47,45860.43
3147,46,48630.34
3148,26,48972.45
3149,41,41116.97
3150,32,47637.84
3151,48,41578.65
3152,46,44878.18
3153,53,44512.56
3154,30,48614.37
3155,45,41435.02
3156,40,43149.16
3157,50,48792.45
3158,56,45317.27
3159,54,44949.36
3160,47,44906.65
3161,60,43154.13
3162,57,49152.59
3163,52,44793.36
3164,27,47644.45
3165,48,43306.81
3166,43,46253.74
3167,60,40378.45
3168,38,40796.17
3169,55,44991.8
3170,43,42695.0
3171,41,46334.96
3172,39,41746.96
3173,25,46296.23
3174,54,48205.65
3175,35,40861.47
3176,51,47243.5
3177,27,49609.22
3178,38,43471.46
3179,31,48423.55
3180,47,40671.11
3181,43,41591.1
3182,27,44922.62
3183,45,44659.27
3184,40,40925.92
3185,41,49927.08
3186,53,42585.86
3187,57,46528.58
3188,54,49146.6
3189,38,49704.11
3190,46,45475.34
3191,33,42573.92
3192,60,41279.98
3193,43,42921.75
3194,25,43166.93
3195,39,42127.22
3196,58,48476.31
3197,37,41574.41
3198,30,40869.21
3199,42,47805.3
3200,59,43078.49
3201,26,49694.29
3202,43,41748.97
3203,42,42826.12
3204,26,47725.39
3205,29,45822.85
3206,32,44425.84
3207,48,45223.21
3208,55,45924.2
3209,56,49049.78
3210,44,42335.62
3211,46,45815.13
3212,58,47417.22
3213,56,49886.58
3214,31,44780.29
3215,31,41210.7
3216,37,41507.44
3217,28,49463.54
3218,45,46672.71
3219,30,43872.77
3220,32,41779.85
3221,29,46508.93
3222,48,44870.19
3223,44,47913.19
3224,49,48076.59
3225,34,43670.82
3226,42,49012.29
3227,60,49113.62
3228,59,43790.75
3229,37,43818.39
3230,51,48900.01
3231,38,49765.5
3232,58,45566.62
3233,37,46404.39
3234,57,46096.44
3235,53,49427.96
3236,46,45349.63
3237,48,42572.65
3238,42,47892.59
3239,45,42894.72
3240,50,40489.24
3241,46,46767.94
3242,26,48413.72
3243,40,42447.17
3244,51,45333.88
3245,34,49148.35
3246,59,44825.24
3247,29,40833.1
3248,44,42133.11
3249,35,45403.29
3250,31,40330.58
3251,25,46118.07
3252,30,48956.13
3253,56,40441.66
3254,54,48580.68
3255,43,44197.16
3256,30,42867.89
3257,38,40795.62
3258,55,46368.64
3259,52,44433.75
3260,41,48021.21
3261,34,43390.97
3262,37,42005.11
3263,58,40024.75
3264,48,40796.84
3265,53,44010.35
3266,30,47554.47
3267,56,48736.6
3268,49,43976.0
3269,46,49114.51
3270,46,46928.22
3271,59,41528.78
3272,56,45576.06
3273,31,47908.75
3274,48,44055.51
3275,51,43884.09
3276,57,49898.88
3277,37,45274.69
3278,51,41828.82
3279,58,42358.11
3280,28,44335.75
3281,36,45823.48
3282,51,42096.28
3283,54,43385.56
3284,30,48156.47
3285,51,40035.47
3286,45,44824.26
3287,28,47540.25
3288,42,47905.66
3289,31,44329.47
3290,34,49474.3
3291,42,43458.82
3292,26,40968.83
3293,45,47504.66
3294,59,48304.14
3295,26,40007.87
3296,55,45257.15
3297,60,49422.49
3298,34,45477.93
3299,45,44488.47
3300,44,49878.03
3301,54,47262.2
3302,55,49663.79
3303,41,49275.03
3304,43,46732.01
3305,48,47135.42
3306,41,40124.71
3307,51,44304.41
3308,27,41178.32
3309,35,48504.65
3310,59,46699.02
3311,55,45931.95
3312,44,46701.62
3313,29,41489.44
3314,47,41775.43
3315,32,47746.59
3316,38,43084.88
3317,60,41964.11
3318,27,44818.97
3319,36,47791.64
3320,46,40838.86
3321,43,44513.82
3322,50,42954.57
3323,33,42630.98
3324,53,40923.99
3325,55,40710.9
3326,39,41936.62
3327,54,40059.23
3328,44,47945.62
3329,48,49607.19
3330,32,46146.96
3331,38,47587.67
3332,42,49709.7
3333,53,42757.27
3334,49,45357.34
3335,37,43453.65
3336,25,49925.26
3337,49,47300.38
3338,46,47375.41
3339,34,44631.45
3340,30,43783.92
3341,47,40410.74
3342,28,47197.24
3343,46,46522.49
3344,41,43422.85
3345,50,40744.09
3346,34,40991.79
3347,34,48662.89
3348,37,44237.6
3349,48,42090.9
3350,30,42806.39
3351,53,49950.54
3352,37,40148.75
3353,32,47070.55
3354,53,44066.38
3355,53,49067.44
3356,36,41422.96
3357,36,47763.64
3358,44,44407.3
3359,52,43015.59
3360,25,49179.77
3361,36,46858.76
3362,57,47089.85
3363,25,42381.38
3364,33,48571.46
3365,54,41522.72
3366,35,49973.81
3367,50,40797.51
3368,31,41316.58
3369,57,48074.6
3370,41,41775.39
3371,60,48655.5
3372,46,47557.54
3373,37,49779.97
3374,55,47887.22
3375,55,41113.41
3376,35,43523.84
3377,49,43183.79
3378,49,47605.48
3379,51,46957.47
3380,32,43134.88
3381,30,41598.44
3382,58,40869.55
3383,43,49026.76
3384,42,42355.29
3385,51,44304.92
3386,54,44779.92
3387,54,45812.28
3388,58,44503.79
3389,34,45247.49
3390,33,49449.74
3391,60,43871.46
3392,50,40029.91
3393,48,47167.55
3394,25,49762.59
3395,34,47298.32
3396,54,40176.28
3397,38,43298.32
3398,27,40450.22
3399,40,42651.17
3400,42,48370.9
3401,43,48383.81
3402,37,44042.25
3403,59,49634.08
3404,35,43146.27
3405,55,43191.05
3406,54,41908.64
3407,30,44131.55
3408,44,45713.78
3409,60,40736.38
3410,44,45242.3
3411,26,46176.5
3412,52,45201.79
3413,52,41869.45
3414,47,45277.72
3415,50,40065.54
3416,28,41791.96
3417,31,43116.63
3418,27,44670.3
3419,60,48432.39
3420,36,48333.05
3421,55,45911.12
3422,43,44324.89
3423,31,41244.35
3424,34,41189.16
3425,47,45184.99
3426,25,44616.09
3427,51,40918.77
3428,44,43399.74
3429,26,41880.87
3430,52,40100.56
3431,56,48117.84
3432,52,46608.79
3433,53,47127.82
3434,57,40431.0
3435,34,49207.32
3436,28,48015.5
3437,47,45503.15
3438,26,41219.59
3439,29,43819.99
3440,32,40847.58
3441,44,43374.49
3442,57,42179.71
3443,26,41284.11
3444,29,41805.6
3445,56,42361.07
3446,26,44728.49
3447,41,46056.0
3448,48,44996.26
3449,46,49863.14
3450,42,49945.66
3451,29,41005.92
3452,31,43482.07
3453,37,45874.1
3454,29,42880.69
3455,31,48282.06
3456,55,45805.27
3457,41,46908.33
3458,50,40867.78
3459,58,46350.0
3460,25,48598.39
3461,27,45017.06
3462,44,40623.0
3463,48,48508.84
3464,50,49922.17
3465,30,42279.23
3466,56,48380.38
3467,55,41701.42
3468,56,41252.04
3469,57,49604.27
3470,59,45123.76
3471,52,41047.85
3472,37,49229.46
3473,32,46632.0
3474,27,44693.82
3475,38,41998.83
3476,35,45779.21
3477,26,40634.94
3478,59,46369.15
3479,46,47117.8
3480,25,44355.53
3481,38,40150.4
3482,46,47312.56
3483,47,43132.85
3484,28,48125.11
3485,53,41470.03
3486,42,47969.25
3487,38,46166.3
3488,44,47700.16
3489,35,47858.38
3490,37,40244.74
3491,60,42730.71
3492,57,48893.36
3493,53,40944.77
3494,35,48726.41
3495,41,46664.32
3496,36,42491.67
3497,46,43368.01
3498,42,48975.69
3499,45,46523.04
3500,54,45228.3
3501,41,44168.96
3502,33,48367.54
3503,51,49818.67
3504,35,45654.7
3505,53,48567.75
3506,46,44079.06
3507,40,43225.28
3508,57,46651.37
3509,45,42807.1
3510,35,44634.74
3511,55,44856.38
3512,37,47841.08
3513,48,49894.92
3514,36,40047.51
3515,41,44181.12
3516,29,46323.06
3517,44,49873.4
3518,47,48351.27
3519,50,40242.04
3520,56,47277.77
3521,52,40152.5
3522,48,45406.31
3523,40,41452.0
3524,45,42013.54
3525,48,48703.91
3526,60,46015.63
3527,47,49177.84
3528,43,40231.68
3529,28,40897.89
3530,60,44522.6
3531,53,47743.32
3532,31,45037.29
3533,39,42618.85
3534,38,40033.54
3535,33,44377.79
3536,29,47495.35
3537,56,47474.9
3538,28,45876.74
3539,36,44379.34
3540,44,46101.13
3541,39,45976.91
3542,44,41315.06
3543,25,46515.23
3544,41,46613.4
3545,41,44166.4
3546,47,40218.25
3547,53,46957.99
3548,45,45843.02
3549,59,41849.04
3550,27,49824.09
3551,32,40462.95
3552,57,43968.85
3553,36,49372.47
3554,48,49644.68
3555,37,42443.54
3556,52,47239.84
3557,59,42381.87
3558,33,41248.59
3559,57,43156.03
3560,47,47206.3
3561,27,43399.87
3562,45,46505.46
3563,49,42868.91
3564,48,49656.64
3565,52,42868.54
3566,36,40781.82
3567,27,46613.65
3568,46,43221.24
3569,26,40948.3
3570,27,45087.53
3571,46,42095.75
3572,46,45440.23
3573,45,43856.28
3574,48,44346.83
3575,30,46709.65
3576,41,48670.83
3577,29,43526.68
3578,55,40794.01
3579,45,41545.5
3580,56,44879.09
3581,44,43413.26
3582,40,49196.47
3583,49,47547.28
3584,41,42482.34
3585,37,41673.41
3586,41,46689.39
3587,41,40810.66
3588,52,41552.57
3589,30,40063.66
3590,49,45948.61
3591,31,49063.96
3592,31,46931.62
3593,33,43362.32
3594,28,48654.18
3595,47,46772.77
3596,48,45653.69
3597,34,44403.41
3598,50,45037.11
3599,25,46503.16
3600,57,44777.53
3601,43,40416.14
3602,47,43080.69
3603,56,48992.8
3604,43,44032.83
3605,50,46393.66
3606,28,43222.36
3607,34,48105.57
3608,59,49522.19
3609,52,49825.4
3610,27,41402.38
3611,36,44013.08
3612,48,44841.81
3613,49,42488.41
3614,48,47824.31
3615,36,48376.14
3616,60,40326.3
3617,35,46608.7
3618,29,49752.31
3619,41,49574.73
3620,46,48467.19
3621,48,49816.22
3622,29,47659.79
3623,54,44955.46
3624,44,44312.18
3625,56,44733.5
3626,26,41497.63
3627,60,46798.88
3628,53,44540.17
3629,37,48914.52
3630,45,49820.67
3631,30,40346.5
3632,47,44984.22
3633,54,42290.33
3634,55,43949.14
3635,49,43113.36
3636,59,47473.72
3637,58,49785.05
3638,35,40731.08
3639,36,45893.61
3640,54,43951.22
3641,58,40060.15
3642,30,46070.09
3643,56,47620.15
3644,26,48331.41
3645,58,48717.64
3646,50,42283.81
3647,46,43947.22
3648,54,46199.28
3649,56,42209.29
3650,49,41250.56
3651,30,48383.89
3652,51,47792.64
3653,44,43645.81
3654,59,49263.02
3655,59,42693.62
3656,28,44394.45
3657,60,49470.08
3658,52,49275.53
3659,58,41841.75
3660,26,44332.49
3661,55,47303.51
3662,50,45876.13
3663,52,40883.44
3664,37,47550.61
3665,45,40163.37
3666,39,43898.85
3667,51,42873.52
3668,35,40654.15
3669,55,42985.2
3670,41,44126.48
3671,58,49163.6
3672,44,43046.07
3673,47,43874.86
3674,56,46233.46
3675,43,47258.72
3676,43,49643.77
3677,52,44081.21
3678,44,43208.13
3679,46,47989.59
3680,42,43689.08
3681,57,40167.99
3682,58,44066.58
3683,36,44749.77
3684,29,41667.44
3685,45,45637.9
3686,26,45948.0
3687,49,42133.84
3688,58,45955.04
3689,54,45363.16
3690,39,48882.08
3691,25,45356.11
3692,52,42685.06
3693,30,42180.54
3694,37,43517.09
3695,58,46674.46
3696,38,42219.76
3697,38,43693.63
3698,55,46386.31
3699,32,44146.4
3700,47,46108.28
3701,57,44126.52
3702,44,46884.8
3703,25,45368.22
3704,25,48415.06
3705,31,40847.08
3706,34,47729.68
3707,42,43335.42
3708,46,49044.94
3709,28,42822.86
3710,38,45776.14
3711,58,43587.24
3712,48,41875.09
3713,27,44106.61
3714,27,49219.09
3715,43,48498.51
3716,55,47205.35
3717,41,41949.3
3718,26,41063.22
3719,51,47740.91
3720,32,47863.02
3721,38,47573.93
3722,51,46695.02
3723,29,42242.95
3724,33,46879.28
3725,44,45255.66
3726,57,43518.42
3727,36,44192.02
3728,49,45513.73
3729,57,45799.09
3730,39,43372.4
3731,52,42540.49
3732,55,46546.62
3733,30,40837.76
3734,32,43084.19
3735,60,44934.97
3736,29,40660.65
3737,47,40245.93
3738,29,43406.54
3739,49,43853.05
3740,56,45509.61
3741,32,40761.22
3742,49,44999.7
3743,38,40489.39
3744,35,41901.11
3745,51,42818.8
3746,36,40202.73
3747,36,45070.12
3748,48,47893.33
3749,33,45707.24
3750,25,41758.31
3751,58,43572.36
3752,51,42376.49
3753,27,40340.42
3754,41,47058.03
3755,31,48270.21
3756,34,42549.93
3757,29,41621.75
3758,50,42588.45
3759,40,47497.05
3760,44,44694.02
3761,38,42966.94
3762,55,44522.52
3763,52,47701.63
3764,32,49039.26
3765,31,49113.14
3766,56,44779.46
3767,58,43100.52
3768,39,41575.58
3769,36,48393.12
3770,30,45604.38
3771,30,45813.31
3772,50,43069.1
3773,58,43001.37
3774,41,45732.01
3775,40,40906.76
3776,35,43909.23
3777,33,48376.9
3778,60,45339.51
3779,35,42860.78
3780,57,48266.31
3781,35,40094.43
3782,36,47026.73
3783,47,41586.19
3784,43,43151.62
3785,42,44470.68
3786,59,49642.44
3787,43,43325.8
3788,36,41994.23
3789,53,42685.62
3790,53,40141.68
3791,25,47782.93
3792,60,45497.48
3793,41,49258.66
3794,29,40617.45
3795,25,40024.85
3796,60,40535.76
3797,46,40528.58
3798,48,48306.58
3799,33,42130.05
3800,33,49217.07
3801,51,45244.92
3802,48,40520.18
3803,38,48791.66
3804,54,42880.39
3805,59,40397.04
3806,38,43152.27
3807,49,40827.03
3808,58,41320.98
3809,34,44013.15
3810,35,44298.02
3811,26,48804.59
3812,56,45811.38
3813,54,41905.95
3814,26,42566.69
3815,42,45399.74
3816,40,42656.95
3817,50,41083.42
3818,39,42822.26
3819,37,40447.67
3820,37,43934.47
3821,27,49610.99
3822,30,49440.14
3823,30,45730.45
3824,39,46785.75
3825,27,49145.72
3826,42,48332.21
3827,25,40588.73
3828,53,48022.82
3829,45,49908.83
3830,50,46004.21
3831,50,44411.23
3832,28,49537.41
3833,47,40745.75
3834,38,40849.16
3835,60,40063.59
3836,29,48526.94
3837,42,47998.65
3838,41,45331.72
3839,27,43291.98
3840,25,48670.52
3841,55,49757.59
3842,25,49068.36
3843,39,43126.63
3844,56,45529.42
3845,55,44973.02
3846,48,48736.06
3847,35,42834.93
3848,44,42922.39
3849,32,44652.45
3850,42,48202.79
3851,55,46041.75
3852,41,41983.76
3853,48,45053.3
3854,58,41383.24
3855,40,41074.93
3856,54,48016.88
3857,34,46617.31
3858,48,42915.27
3859,32,46737.27
3860,47,43745.62
3861,50,44559.23
3862,47,44913.78
3863,35,46398.96
3864,32,45422.19
3865,45,41247.51
3866,44,44308.89
3867,33,45513.78
3868,44,49340.39
3869,38,47342.9
3870,54,48385.48
3871,38,44473.73
3872,38,49221.0
3873,38,45997.97
3874,32,43254.09
3875,31,46164.0
3876,35,49629.69
3877,36,48159.73
3878,37,46861.83
3879,29,43596.5
3880,47,41752.7
3881,28,48542.78
3882,36,45005.1
3883,32,43244.43
3884,49,41314.62
3885,30,42770.4
3886,45,42869.85
3887,43,48219.9
3888,48,47142.88
3889,43,42304.37
3890,51,43437.52
3891,59,43547.21
3892,34,49906.54
3893,58,47912.96
3894,56,43463.31
3895,54,48223.66
3896,56,49061.18
3897,53,42054.25
3898,55,42205.36
3899,32,46817.09
3900,57,41005.36
3901,47,41313.39
3902,47,46869.52
3903,34,44754.98
3904,53,46119.23
3905,54,44761.04
3906,56,49474.71
3907,28,46043.95
3908,40,43740.6
3909,31,40111.62
3910,48,42102.01
3911,45,44340.75
3912,59,44717.5
3913,25,43777.24
3914,50,46460.86
3915,46,42096.73
3916,30,49840.3
3917,39,44012.87
3918,41,45010.99
3919,31,42604.72
3920,47,41364.41
3921,41,41404.51
3922,32,41683.87
3923,40,41399.71
3924,47,41812.18
3925,42,46335.87
3926,37,49423.12
3927,35,48604.37
3928,38,48854.04
3929,54,48259.21
3930,29,41856.09
3931,35,45075.5
3932,35,41457.78
3933,50,41838.92
3934,45,43764.39
3935,41,49381.61
3936,25,46167.73
3937,56,40773.93
3938,39,46976.52
3939,38,46665.31
3940,25,41621.88
3941,60,41413.35
3942,35,45350.06
3943,44,41048.95
3944,53,43128.36
3945,50,42358.77
3946,25,46477.04
3947,35,49806.82
3948,35,46944.14
3949,44,42450.46
3950,37,46627.71
3951,34,46062.38
3952,36,47915.92
3953,40,46867.26
3954,39,47533.41
3955,60,46964.13
3956,28,49046.82
3957,48,49798.56
3958,50,41748.95
3959,36,49290.55
3960,53,43476.16
3961,45,44721.5
3962,37,40729.4
3963,27,42873.57
3964,33,42340.21
3965,46,45490.02
3966,37,43313.63
3967,60,49501.84
3968,56,43805.53
3969,30,43059.99
3970,27,42042.72
3971,36,48018.95
3972,31,41417.84
3973,40,48140.04
3974,41,41091.75
3975,25,40476.19
3976,57,44983.64
3977,48,42515.53
3978,45,40997.65
3979,27,41420.61
3980,54,48872.24
3981,60,44623.72
3982,51,47573.71
3983,32,41934.48
3984,34,40970.22
3985,54,49877.76
3986,55,40443.72
3987,32,49289.41
3988,25,41905.21
3989,32,43256.19
3990,45,45429.83
3991,39,48022.47
3992,33,40666.26
3993,37,42229.66
3994,29,42592.15
3995,39,48337.65
3996,60,40414.0
3997,43,48144.71
3998,37,45384.28
3999,55,49594.31
4000,54,48563.31
4001,27,46151.73
4002,26,41872.11
4003,30,43277.92
4004,54,43860.79
4005,52,42900.23
4006,60,44674.98
4007,29,41537.06
4008,44,41149.62
4009,57,40889.15
4010,31,48887.42
4011,47,41750.29
4012,33,48109.83
4013,33,41447.38
4014,40,47424.76
4015,51,48973.83
4016,38,49947.39
4017,27,48546.52
4018,36,43774.54
4019,47,43250.44
4020,59,42970.9
4021,38,44851.0
4022,48,40656.95
4023,31,41764.62
4024,33,48667.91
4025,55,46439.25
4026,59,44369.83
4027,49,42493.36
4028,56,40945.06
4029,54,48867.75
4030,52,46071.13
4031,37,45345.84
4032,35,46051.75
4033,36,40436.16
4034,38,45821.56
4035,32,43281.29
4036,60,41702.12
4037,38,44851.17
4038,56,49449.89
4039,60,42564.33
4040,53,43238.48
4041,43,49825.34
4042,46,42301.79
4043,25,49570.36
4044,32,46863.69
4045,45,40039.94
4046,29,46685.71
4047,48,49932.09
4048,38,40416.54
4049,46,46898.1
4050,37,46515.68
4051,48,45376.91
4052,50,41731.78
4053,55,45166.55
4054,48,40507.61
4055,34,40642.62
4056,52,40983.5
4057,39,44924.44
4058,39,40479.26
4059,56,49333.61
4060,39,44744.58
4061,37,40444.22
4062,55,42581.71
4063,26,48090.74
4064,46,45353.5
4065,38,40290.25
4066,44,46803.12
4067,38,47190.49
4068,43,45117.64
4069,60,46435.62
4070,35,48120.98
4071,40,48880.7
4072,57,40232.73
4073,38,46608.73
4074,50,47550.58
4075,45,41011.67
4076,60,40034.02
4077,50,41105.59
4078,27,45151.26
4079,35,45632.19
4080,38,47515.19
4081,59,41459.26
4082,48,42754.57
4083,30,41413.97
4084,51,46724.65
4085,47,45353.45
4086,56,47548.98
4087,45,45262.23
4088,56,45034.69
4089,29,46701.16
4090,25,45029.87
4091,45,48066.06
4092,54,40171.66
4093,46,48048.87
4094,46,49811.87
4095,35,48854.33
4096,39,47925.88
4097,28,44182.38
4098,60,45741.92
4099,44,47390.06
4100,36,44944.34
4101,37,49829.85
4102,28,48455.69
4103,34,44499.78
4104,26,40354.55
4105,45,46856.54
4106,37,44241.45
4107,58,48580.03
4108,48,44390.42
4109,43,43304.41
4110,41,49717.41
4111,27,45632.36
4112,53,40401.93
4113,56,46952.32
4114,30,44635.47
4115,40,40606.26
4116,42,44596.81
4117,53,47773.34
4118,60,47520.47
4119,26,44549.02
4120,53,41151.59
4121,53,46236.03
4122,57,41897.04
4123,52,40316.22
4124,49,49151.86
4125,59,41392.58
4126,37,48892.04
4127,56,43684.0
4128,48,47611.62
4129,58,43785.52
4130,32,40672.48
4131,47,46690.58
4132,35,41049.89
4133,48,42430.85
4134,39,41450.53
4135,37,43032.46
4136,53,48961.92
4137,41,44004.85
4138,55,40990.14
4139,51,48760.93
4140,25,42796.3
4141,51,44154.53
4142,26,49887.24
4143,50,44469.54
4144,36,48943.28
4145,45,46540.81
4146,44,40548.1
4147,35,44084.17
4148,29,41132.27
4149,35,40243.73
4150,30,40802.58
4151,52,41384.34
4152,54,48034.47
4153,56,48741.13
4154,38,49312.6
4155,46,41160.02
4156,56,44485.84
4157,57,40044.11
4158,29,47583.36
4159,33,40936.57
4160,46,49050.5
4161,43,48336.77
4162,39,46548.25
4163,44,47691.34
4164,40,42529.16
4165,31,42885.19
4166,43,44348.21
4167,25,47806.1
4168,28,41605.32
4169,52,46814.82
4170,41,44859.81
4171,38,43550.54
4172,44,43643.89
4173,43,42603.36
4174,39,40273.89
4175,41,48618.58
4176,25,43474.64
4177,36,44396.51
4178,58,45697.44
4179,44,42272.39
4180,56,43145.56
4181,30,46721.62
4182,55,40330.84
4183,44,41676.23
4184,47,46449.09
4185,35,42489.92
4186,47,44288.75
4187,54,43998.02
4188,51,43772.72
4189,35,45877.68
4190,53,41449.49
4191,40,40846.35
4192,53,45236.23
4193,44,47247.75
4194,43,42053.17
4195,42,41060.04
4196,45,43348.63
4197,49,46457.6
4198,56,48149.54
4199,26,43071.02
4200,32,41009.05
4201,35,48074.6
4202,54,41966.11
4203,58,49433.31
4204,27,42286.51
4205,42,44977.01
4206,52,48110.2
4207,50,48386.61
4208,41,40146.76
4209,33,43455.35
4210,37,40516.8
4211,54,49245.51
4212,58,45068.11
4213,32,48985.65
4214,26,46674.17
4215,47,45857.14
4216,39,49707.37
4217,48,47664.88
4218,42,46811.33
4219,54,40522.95
4220,41,43496.14
4221,30,45599.51
4222,52,40610.14
4223,29,44641.22
4224,39,40408.3
4225,45,42167.33
4226,30,40493.26
4227,52,41565.21
4228,36,40031.45
4229,36,44359.84
4230,33,41761.44
